country,name,releaseDate,issue,produce,theaterCount,tickets,ticketChangeRate,amounts,totalTickets,totalAmounts,start,end
日本,僕愛君愛：致深愛妳的那個我,2023-02-10T00:00:00,采昌國際多媒體股份有限公司,DENTSU PROMOTION PLUS INC.,27,3045,-0.320008933,759100,7523,1877558,2023-02-13 00:00:00,2023-02-19 00:00:00
韓國,失控正義,2022-12-09T00:00:00,采昌國際多媒體股份有限公司,ATRIUM PRODUCTIONS KFT.,4,110,-0.660493827,26065,7783,1876326,2023-01-02 00:00:00,2023-01-08 00:00:00
日本,岸邊露伴在羅浮,2023-09-15T00:00:00,原創娛樂股份有限公司,"Asmik Ace, INC.",1,4,-0.333333333,1160,7587,1874901,2023-11-06 00:00:00,2023-11-12 00:00:00
韓國,緣來大飯店,2021-12-30T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,34,500,-0.749121927,119492,7764,1874208,2022-01-10 00:00:00,2022-01-16 00:00:00
日本,岸邊露伴在羅浮,2023-09-15T00:00:00,原創娛樂股份有限公司,"Asmik Ace, INC.",1,6,-0.818181818,1350,7583,1873741,2023-10-30 00:00:00,2023-11-05 00:00:00
香港,斷網,2023-03-08T00:00:00,華映國際文創股份有限公司,"廣東昇格傳媒服份有限公司,寰亞電影發行（北京）有限公司,浙江聯瑞木馬文化傳媒有限公司,銀都機構有限公司,無限動力實業有限公司,浙江橫店影業有限公司,上海影爵文化傳媒有限公司,廣東一晟影業投資有限公司,珠海市橫琴星匯影院經營管理有限公司,深圳市浩志文化傳媒有限公司,深圳廣電影視股份有限公司,深圳市中影南方電影新幹線有限公司,廈門昇格鑫映影視文化傳媒有限公司,北京微夢創科網絡技術有限公司,帆娛文化（上海）有限公司,海南國梵影視文化傳播有限公司,北京人間指南影業有限公司,深圳瀾瓊影視文化傳媒有限公司,北京大美寰宇影業有限公司,北京林夕影業有限公司,北京樂桃傳媒有限公司,銀都機構（廣州）影視文化有限公司",2,147,-0.150289017,10080,8019,1873037,2023-05-08 00:00:00,2023-05-14 00:00:00
中華民國,九槍,2023-03-14T00:00:00,瀚草文創事業股份有限公司,蔡崇隆,1,25,-0.75,6490,8093,1872632,2023-10-16 00:00:00,2023-10-22 00:00:00
日本,岸邊露伴在羅浮,2023-09-15T00:00:00,原創娛樂股份有限公司,"Asmik Ace, INC.",5,33,-0.852017937,7560,7577,1872391,2023-10-23 00:00:00,2023-10-29 00:00:00
法國,天才貓奴畫家,2021-12-03T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,StudioCanal,1,43,-0.609090909,3220,8706,1869576,2022-03-07 00:00:00,2022-03-13 00:00:00
中華民國,阿飛正傳,1990-12-22T00:00:00,華映娛樂股份有限公司,(英屬維京群島)EAST ASIA FILMS DISTRIBUTION LIMITED##(香港)ESUN.COM LIMITED,1,1,1,200,8075,1868433,2022-08-22 00:00:00,2022-08-28 00:00:00
中華民國,阿飛正傳,1990-12-22T00:00:00,華映娛樂股份有限公司,(英屬維京群島)EAST ASIA FILMS DISTRIBUTION LIMITED##(香港)ESUN.COM LIMITED,1,9,8,1810,8074,1868233,2022-07-18 00:00:00,2022-07-24 00:00:00
中華民國,阿飛正傳,1990-12-22T00:00:00,華映娛樂股份有限公司,(英屬維京群島)EAST ASIA FILMS DISTRIBUTION LIMITED##(香港)ESUN.COM LIMITED,1,0,1,0,8074,1868233,2022-08-15 00:00:00,2022-08-21 00:00:00
韓國,ASTRO,2009-10-23T00:00:00,仲業股份有限公司,"kt alpha Co.,Ltd.",9,2131,0.114539749,966910,4043,1866960,2023-09-11 00:00:00,2023-09-17 00:00:00
中華民國,阿飛正傳,1990-12-22T00:00:00,華映娛樂股份有限公司,(英屬維京群島)EAST ASIA FILMS DISTRIBUTION LIMITED##(香港)ESUN.COM LIMITED,1,1,1,210,8065,1866423,2022-07-11 00:00:00,2022-07-17 00:00:00
法國,天才貓奴畫家,2021-12-03T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,StudioCanal,1,110,-0.316770186,9910,8663,1866356,2022-02-28 00:00:00,2022-03-06 00:00:00
中華民國,阿飛正傳,1990-12-22T00:00:00,華映娛樂股份有限公司,(英屬維京群島)EAST ASIA FILMS DISTRIBUTION LIMITED##(香港)ESUN.COM LIMITED,1,4,-0.818181818,1000,8064,1866213,2022-04-25 00:00:00,2022-05-01 00:00:00
中華民國,九槍,2023-03-14T00:00:00,瀚草文創事業股份有限公司,蔡崇隆,2,100,-0.438202247,25120,8068,1866142,2023-10-09 00:00:00,2023-10-15 00:00:00
中華民國,阿飛正傳,1990-12-22T00:00:00,華映娛樂股份有限公司,(英屬維京群島)EAST ASIA FILMS DISTRIBUTION LIMITED##(香港)ESUN.COM LIMITED,3,22,-0.865030675,5500,8060,1865213,2022-04-18 00:00:00,2022-04-24 00:00:00
日本,岸邊露伴在羅浮,2023-09-15T00:00:00,原創娛樂股份有限公司,"Asmik Ace, INC.",11,223,-0.710013004,49150,7544,1864831,2023-10-16 00:00:00,2023-10-22 00:00:00
美國,死間行動,2022-04-29T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,53,650,-0.761730205,151112,8158,1864600,2022-05-09 00:00:00,2022-05-15 00:00:00
香港,斷網,2023-03-08T00:00:00,華映國際文創股份有限公司,"廣東昇格傳媒服份有限公司,寰亞電影發行（北京）有限公司,浙江聯瑞木馬文化傳媒有限公司,銀都機構有限公司,無限動力實業有限公司,浙江橫店影業有限公司,上海影爵文化傳媒有限公司,廣東一晟影業投資有限公司,珠海市橫琴星匯影院經營管理有限公司,深圳市浩志文化傳媒有限公司,深圳廣電影視股份有限公司,深圳市中影南方電影新幹線有限公司,廈門昇格鑫映影視文化傳媒有限公司,北京微夢創科網絡技術有限公司,帆娛文化（上海）有限公司,海南國梵影視文化傳播有限公司,北京人間指南影業有限公司,深圳瀾瓊影視文化傳媒有限公司,北京大美寰宇影業有限公司,北京林夕影業有限公司,北京樂桃傳媒有限公司,銀都機構（廣州）影視文化有限公司",1,173,0.558558559,9515,7872,1862957,2023-05-01 00:00:00,2023-05-07 00:00:00
中華民國,消失的紫斑蝶,2023-05-19T00:00:00,牽猴子股份有限公司,牽猴子股份有限公司##路野生態影像有限公司,10,474,-0.431654676,110630,8273,1862387,2023-06-12 00:00:00,2023-06-18 00:00:00
中華民國,童話·世界,2022-10-13T00:00:00,主磐叙社有限公司,主磐叙社有限公司,2,304,42.42857143,72070,8085,1861292,2022-11-28 00:00:00,2022-12-04 00:00:00
中華民國,阿飛正傳,1990-12-22T00:00:00,華映娛樂股份有限公司,(英屬維京群島)EAST ASIA FILMS DISTRIBUTION LIMITED##(香港)ESUN.COM LIMITED,6,163,-0.663917526,39429,8038,1859713,2022-04-11 00:00:00,2022-04-17 00:00:00
日本,讓我聽見愛的歌聲,2022-02-11T00:00:00,木棉花國際股份有限公司,BANDAI NAMCO Arts Inc.,1,4,-0.9,775,7476,1859284,2022-03-28 00:00:00,2022-04-03 00:00:00
日本,讓我聽見愛的歌聲,2022-02-11T00:00:00,木棉花國際股份有限公司,BANDAI NAMCO Arts Inc.,3,40,-0.611650485,9390,7472,1858509,2022-03-21 00:00:00,2022-03-27 00:00:00
日本,我的幸福婚約,2023-05-12T00:00:00,天馬行空數位有限公司,KADOKAWA CORPORATION,9,223,-0.49086758,57363,7512,1856596,2023-06-05 00:00:00,2023-06-11 00:00:00
法國,天才貓奴畫家,2021-12-03T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,StudioCanal,2,161,-0.00617284,15030,8553,1856446,2022-02-21 00:00:00,2022-02-27 00:00:00
中華民國,他還年輕,2022-09-02T00:00:00,目宿媒體股份有限公司,目宿媒體股份有限公司,2,200,-0.584199584,40325,8384,1856072,2022-10-17 00:00:00,2022-10-23 00:00:00
日本,王立宇宙軍～歐尼亞米斯之翼～：4K數位修復版,2023-04-23T00:00:00,光年映畫有限公司,Bandai Namco Filmworks,16,565,-0.227086183,164022,6772,1854387,2023-05-22 00:00:00,2023-05-28 00:00:00
馬來西亞,南巫,2021-04-02T00:00:00,傳影互動股份有限公司,BENED GOBAL SDN BHD,1,116,1,27590,7872,1854027,2023-11-06 00:00:00,2023-11-12 00:00:00
香港,斷網,2023-03-08T00:00:00,華映國際文創股份有限公司,"廣東昇格傳媒服份有限公司,寰亞電影發行（北京）有限公司,浙江聯瑞木馬文化傳媒有限公司,銀都機構有限公司,無限動力實業有限公司,浙江橫店影業有限公司,上海影爵文化傳媒有限公司,廣東一晟影業投資有限公司,珠海市橫琴星匯影院經營管理有限公司,深圳市浩志文化傳媒有限公司,深圳廣電影視股份有限公司,深圳市中影南方電影新幹線有限公司,廈門昇格鑫映影視文化傳媒有限公司,北京微夢創科網絡技術有限公司,帆娛文化（上海）有限公司,海南國梵影視文化傳播有限公司,北京人間指南影業有限公司,深圳瀾瓊影視文化傳媒有限公司,北京大美寰宇影業有限公司,北京林夕影業有限公司,北京樂桃傳媒有限公司,銀都機構（廣州）影視文化有限公司",1,111,1,6105,7699,1853442,2023-04-24 00:00:00,2023-04-30 00:00:00
日本,感官世界,2020-10-30T00:00:00,傳影互動股份有限公司,ARGOS FILMS SA,1,80,1,14000,8221,1852601,2023-06-05 00:00:00,2023-06-11 00:00:00
日本,SEE HEAR LOVE 看不見聽不見也愛你,2023-06-25T00:00:00,天馬行空數位有限公司,"TIME, Inc. ",33,2511,-0.03087611,605980,6951,1850647,2023-07-10 00:00:00,2023-07-16 00:00:00
韓國,失控正義,2022-12-09T00:00:00,采昌國際多媒體股份有限公司,ATRIUM PRODUCTIONS KFT.,11,324,-0.556771546,78325,7673,1850261,2022-12-26 00:00:00,2023-01-01 00:00:00
日本,讓我聽見愛的歌聲,2022-02-11T00:00:00,木棉花國際股份有限公司,BANDAI NAMCO Arts Inc.,5,103,-0.487562189,25373,7432,1849119,2022-03-14 00:00:00,2022-03-20 00:00:00
中華民國,尋找神話之鳥,2021-12-17T00:00:00,采昌國際多媒體股份有限公司,鴻奇文化事業有限公司,1,222,1,53330,8737,1848069,2022-09-12 00:00:00,2022-09-18 00:00:00
香港,斷網,2023-03-08T00:00:00,華映國際文創股份有限公司,"廣東昇格傳媒服份有限公司,寰亞電影發行（北京）有限公司,浙江聯瑞木馬文化傳媒有限公司,銀都機構有限公司,無限動力實業有限公司,浙江橫店影業有限公司,上海影爵文化傳媒有限公司,廣東一晟影業投資有限公司,珠海市橫琴星匯影院經營管理有限公司,深圳市浩志文化傳媒有限公司,深圳廣電影視股份有限公司,深圳市中影南方電影新幹線有限公司,廈門昇格鑫映影視文化傳媒有限公司,北京微夢創科網絡技術有限公司,帆娛文化（上海）有限公司,海南國梵影視文化傳播有限公司,北京人間指南影業有限公司,深圳瀾瓊影視文化傳媒有限公司,北京大美寰宇影業有限公司,北京林夕影業有限公司,北京樂桃傳媒有限公司,銀都機構（廣州）影視文化有限公司",1,19,-0.712121212,4530,7588,1847337,2023-04-03 00:00:00,2023-04-09 00:00:00
香港,斷網,2023-03-08T00:00:00,華映國際文創股份有限公司,"廣東昇格傳媒服份有限公司,寰亞電影發行（北京）有限公司,浙江聯瑞木馬文化傳媒有限公司,銀都機構有限公司,無限動力實業有限公司,浙江橫店影業有限公司,上海影爵文化傳媒有限公司,廣東一晟影業投資有限公司,珠海市橫琴星匯影院經營管理有限公司,深圳市浩志文化傳媒有限公司,深圳廣電影視股份有限公司,深圳市中影南方電影新幹線有限公司,廈門昇格鑫映影視文化傳媒有限公司,北京微夢創科網絡技術有限公司,帆娛文化（上海）有限公司,海南國梵影視文化傳播有限公司,北京人間指南影業有限公司,深圳瀾瓊影視文化傳媒有限公司,北京大美寰宇影業有限公司,北京林夕影業有限公司,北京樂桃傳媒有限公司,銀都機構（廣州）影視文化有限公司",8,66,-0.856832972,14704,7569,1842807,2023-03-27 00:00:00,2023-04-02 00:00:00
法國,天才貓奴畫家,2021-12-03T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,StudioCanal,5,162,-0.181818182,17370,8392,1841416,2022-02-14 00:00:00,2022-02-20 00:00:00
中華民國,九槍,2023-03-14T00:00:00,瀚草文創事業股份有限公司,蔡崇隆,6,178,-0.713826367,42865,7968,1841022,2023-10-02 00:00:00,2023-10-08 00:00:00
美國,王牌冤家,2022-02-11T00:00:00,海鵬影業有限公司,United International Pictures,1,3,0.5,660,7612,1837850,2022-06-27 00:00:00,2022-07-03 00:00:00
美國,王牌冤家,2022-02-11T00:00:00,海鵬影業有限公司,United International Pictures,1,2,1,420,7609,1837190,2022-06-20 00:00:00,2022-06-26 00:00:00
美國,2001太空漫遊,2018-06-04T00:00:00,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,18,1429,0.19681742,363188,7247,1836899,2022-09-19 00:00:00,2022-09-25 00:00:00
美國,王牌冤家,2022-02-11T00:00:00,海鵬影業有限公司,United International Pictures,1,2,1,400,7607,1836770,2022-06-06 00:00:00,2022-06-12 00:00:00
美國,王牌冤家,2022-02-11T00:00:00,海鵬影業有限公司,United International Pictures,1,1,1,220,7605,1836370,2022-05-30 00:00:00,2022-06-05 00:00:00
美國,王牌冤家,2022-02-11T00:00:00,海鵬影業有限公司,United International Pictures,2,26,-0.769911504,6010,7604,1836150,2022-03-21 00:00:00,2022-03-27 00:00:00
美國,王牌冤家,2022-02-11T00:00:00,海鵬影業有限公司,United International Pictures,3,113,-0.488687783,27245,7578,1830140,2022-03-14 00:00:00,2022-03-20 00:00:00
日本,電影版 DEEMO 櫻色旋律 —你所彈奏的琴音 至今仍在迴響—,2022-03-25T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,2,23,-0.452380952,6640,7485,1828627,2022-04-25 00:00:00,2022-05-01 00:00:00
日本,電影版 DEEMO 櫻色旋律 —你所彈奏的琴音 至今仍在迴響—,2022-03-25T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,0,-1,0,7485,1828627,2022-05-02 00:00:00,2022-05-08 00:00:00
香港,斷網,2023-03-08T00:00:00,華映國際文創股份有限公司,"廣東昇格傳媒服份有限公司,寰亞電影發行（北京）有限公司,浙江聯瑞木馬文化傳媒有限公司,銀都機構有限公司,無限動力實業有限公司,浙江橫店影業有限公司,上海影爵文化傳媒有限公司,廣東一晟影業投資有限公司,珠海市橫琴星匯影院經營管理有限公司,深圳市浩志文化傳媒有限公司,深圳廣電影視股份有限公司,深圳市中影南方電影新幹線有限公司,廈門昇格鑫映影視文化傳媒有限公司,北京微夢創科網絡技術有限公司,帆娛文化（上海）有限公司,海南國梵影視文化傳播有限公司,北京人間指南影業有限公司,深圳瀾瓊影視文化傳媒有限公司,北京大美寰宇影業有限公司,北京林夕影業有限公司,北京樂桃傳媒有限公司,銀都機構（廣州）影視文化有限公司",51,461,-0.842823048,112527,7503,1828103,2023-03-20 00:00:00,2023-03-26 00:00:00
英國,瘋狂富作用,2022-11-21T00:00:00,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,SOCIETE PARISIENNE DE PRODUCTION SARL,34,1544,-0.495094833,359301,7695,1826051,2022-12-19 00:00:00,2022-12-25 00:00:00
日本,忌怪島,2023-08-11T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,6,-0.884615385,1330,7501,1824350,2023-09-04 00:00:00,2023-09-10 00:00:00
法國,天才貓奴畫家,2021-12-03T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,StudioCanal,6,198,-0.439093484,21357,8230,1824046,2022-02-07 00:00:00,2022-02-13 00:00:00
日本,讓我聽見愛的歌聲,2022-02-11T00:00:00,木棉花國際股份有限公司,BANDAI NAMCO Arts Inc.,7,201,-0.782467532,49359,7329,1823746,2022-03-07 00:00:00,2022-03-13 00:00:00
日本,忌怪島,2023-08-11T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,3,52,-0.912605042,12955,7495,1823020,2023-08-28 00:00:00,2023-09-03 00:00:00
日本,電影版 DEEMO 櫻色旋律 —你所彈奏的琴音 至今仍在迴響—,2022-03-25T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,4,42,-0.697841727,10060,7462,1821987,2022-04-18 00:00:00,2022-04-24 00:00:00
日本,劇場版FREE! 男子游泳部–the Final Stroke–前篇,2022-01-21T00:00:00,采昌國際多媒體股份有限公司,"ABC ANIMATION,INC.",40,3332,-0.259390976,780842,7831,1821961,2022-01-24 00:00:00,2022-01-30 00:00:00
中華民國,阿飛正傳,1990-12-22T00:00:00,華映娛樂股份有限公司,(英屬維京群島)EAST ASIA FILMS DISTRIBUTION LIMITED##(香港)ESUN.COM LIMITED,6,485,0.879844961,115870,7875,1820284,2022-04-04 00:00:00,2022-04-10 00:00:00
中華民國,他還年輕,2022-09-02T00:00:00,目宿媒體股份有限公司,目宿媒體股份有限公司,7,481,0.173170732,119250,8184,1815747,2022-10-10 00:00:00,2022-10-16 00:00:00
日本,岸邊露伴在羅浮,2023-09-15T00:00:00,原創娛樂股份有限公司,"Asmik Ace, INC.",16,769,-0.362883181,184383,7321,1815681,2023-10-09 00:00:00,2023-10-15 00:00:00
韓國,紳探追緝令,2023-01-06T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,3,-0.960526316,670,7673,1814975,2023-01-30 00:00:00,2023-02-05 00:00:00
韓國,紳探追緝令,2023-01-06T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,3,76,-0.845213849,18660,7670,1814305,2023-01-23 00:00:00,2023-01-29 00:00:00
日本,電影版 DEEMO 櫻色旋律 —你所彈奏的琴音 至今仍在迴響—,2022-03-25T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,14,139,-0.892080745,33203,7420,1811927,2022-04-11 00:00:00,2022-04-17 00:00:00
日本,忌怪島,2023-08-11T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,24,595,-0.806188925,144645,7443,1810065,2023-08-21 00:00:00,2023-08-27 00:00:00
日本,劇場版 少女☆歌劇 Revue Starlight,2023-09-08T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,32,1241,-0.551013025,315811,7235,1804367,2023-09-18 00:00:00,2023-09-24 00:00:00
美國,王牌冤家,2022-02-11T00:00:00,海鵬影業有限公司,United International Pictures,5,221,-0.665151515,52645,7465,1802895,2022-03-07 00:00:00,2022-03-13 00:00:00
法國,天才貓奴畫家,2021-12-03T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,StudioCanal,5,353,1.20625,35219,8032,1802689,2022-01-31 00:00:00,2022-02-06 00:00:00
日本,我的幸福婚約,2023-05-12T00:00:00,天馬行空數位有限公司,KADOKAWA CORPORATION,16,438,-0.58365019,111611,7289,1799233,2023-05-29 00:00:00,2023-06-04 00:00:00
中華民國,九槍,2023-03-14T00:00:00,瀚草文創事業股份有限公司,蔡崇隆,10,622,-0.152588556,145842,7790,1798157,2023-09-25 00:00:00,2023-10-01 00:00:00
韓國,紳探追緝令,2023-01-06T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,44,491,-0.837363365,115588,7594,1795645,2023-01-16 00:00:00,2023-01-22 00:00:00
中華民國,尋找神話之鳥,2021-12-17T00:00:00,采昌國際多媒體股份有限公司,鴻奇文化事業有限公司,4,996,1,220630,8515,1794739,2022-08-29 00:00:00,2022-09-04 00:00:00
中華民國,童話·世界,2022-10-13T00:00:00,主磐叙社有限公司,主磐叙社有限公司,1,7,-0.865384615,1580,7781,1789222,2022-11-21 00:00:00,2022-11-27 00:00:00
日本,超人力霸王德卡 最終章 朝向旅程的彼方‧‧‧,2023-06-10T00:00:00,野獸國股份有限公司,"Tsuburaya Productions Co., Ltd.",15,369,-0.59978308,93979,6096,1788292,2023-07-17 00:00:00,2023-07-23 00:00:00
中華民國,童話·世界,2022-10-13T00:00:00,主磐叙社有限公司,主磐叙社有限公司,2,52,-0.963302752,12520,7774,1787642,2022-11-14 00:00:00,2022-11-20 00:00:00
俄羅斯,胡桃鉗與魔笛公主的奇幻冒險(英文版),2023-02-24T00:00:00,希望影視行銷股份有限公司,Luminescence Kft.,30,4188,0.267170953,995554,7493,1787632,2023-02-27 00:00:00,2023-03-05 00:00:00
中華民國,女優 摔吧！,2022-11-25T00:00:00,滿滿額娛樂股份有限公司,"滿滿額娛樂股份有限公司,上作娛樂有限公司",47,2023,-0.684596196,459999,8437,1786916,2022-11-28 00:00:00,2022-12-04 00:00:00
美國,電梯遊戲,2023-07-14T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,3,53,-0.855978261,12470,7104,1786263,2023-07-31 00:00:00,2023-08-06 00:00:00
美國,法貝爾曼,2023-02-24T00:00:00,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,1,10,-0.72972973,1160,7438,1781034,2023-05-22 00:00:00,2023-05-28 00:00:00
美國,法貝爾曼,2023-02-24T00:00:00,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,1,37,-0.339285714,4204,7428,1779874,2023-05-15 00:00:00,2023-05-21 00:00:00
日本,電影版 DEEMO 櫻色旋律 —你所彈奏的琴音 至今仍在迴響—,2022-03-25T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,39,1288,-0.442424242,313579,7281,1778724,2022-04-04 00:00:00,2022-04-10 00:00:00
日本,僕愛君愛：致我深愛的每個妳,2023-02-10T00:00:00,采昌國際多媒體股份有限公司,DENTSU PROMOTION PLUS INC.,27,3056,-0.243564356,763188,7096,1777874,2023-02-13 00:00:00,2023-02-19 00:00:00
美國,法貝爾曼,2023-02-24T00:00:00,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,1,56,-0.45631068,6624,7391,1775670,2023-05-08 00:00:00,2023-05-14 00:00:00
日本,天元突破劇場版 紅蓮螺巖 螺巖篇,2023-10-20T00:00:00,木棉花國際股份有限公司,"Aniplex, Inc.",3,13,-0.865979381,3040,4688,1775419,2023-11-13 00:00:00,2023-11-19 00:00:00
中華民國,童話·世界,2022-10-13T00:00:00,主磐叙社有限公司,主磐叙社有限公司,19,1417,3.014164306,220440,7722,1775122,2022-11-07 00:00:00,2022-11-13 00:00:00
日本,讓我聽見愛的歌聲,2022-02-11T00:00:00,木棉花國際股份有限公司,BANDAI NAMCO Arts Inc.,20,924,-0.252427184,229123,7128,1774387,2022-02-28 00:00:00,2022-03-06 00:00:00
美國,電梯遊戲,2023-07-14T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,16,368,-0.885,91683,7051,1773793,2023-07-24 00:00:00,2023-07-30 00:00:00
韓國,共感頻率,2022-12-23T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,54,3076,-0.28960739,718777,7406,1773460,2022-12-26 00:00:00,2023-01-01 00:00:00
美國,毛骨悚然：惡魔重生,2022-09-23T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,52,2867,-0.352236783,685223,7293,1773427,2022-09-26 00:00:00,2022-10-02 00:00:00
日本,天元突破劇場版 紅蓮螺巖 螺巖篇,2023-10-20T00:00:00,木棉花國際股份有限公司,"Aniplex, Inc.",8,97,-0.847244094,33849,4675,1772379,2023-11-06 00:00:00,2023-11-12 00:00:00
韓國,失控正義,2022-12-09T00:00:00,采昌國際多媒體股份有限公司,ATRIUM PRODUCTIONS KFT.,33,731,-0.728151729,176635,7349,1771936,2022-12-19 00:00:00,2022-12-25 00:00:00
泰國,猛鬼大學：第2學期,2022-05-13T00:00:00,英屬維京群島商高捷全球開發有限公司 台灣分公司,"Sahamongkolfilm International Co.,Ltd.",1,2,-0.909090909,460,7532,1770800,2022-06-20 00:00:00,2022-06-26 00:00:00
泰國,猛鬼大學：第2學期,2022-05-13T00:00:00,英屬維京群島商高捷全球開發有限公司 台灣分公司,"Sahamongkolfilm International Co.,Ltd.",2,22,-0.775510204,5350,7530,1770340,2022-06-13 00:00:00,2022-06-19 00:00:00
美國,法貝爾曼,2023-02-24T00:00:00,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,2,103,0.839285714,8130,7335,1769046,2023-05-01 00:00:00,2023-05-07 00:00:00
法國,天才貓奴畫家,2021-12-03T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,StudioCanal,5,160,2.265306122,15237,7679,1767470,2022-01-24 00:00:00,2022-01-30 00:00:00
泰國,猛鬼大學：第2學期,2022-05-13T00:00:00,英屬維京群島商高捷全球開發有限公司 台灣分公司,"Sahamongkolfilm International Co.,Ltd.",13,98,-0.783185841,22950,7508,1764990,2022-06-06 00:00:00,2022-06-12 00:00:00
美國,操控,2021-05-07T00:00:00,威視股份有限公司,GEM ENTERTAINMENT KFT.,1,20,-0.701492537,3200,8048,1762609,2021-12-27 00:00:00,2022-01-02 00:00:00
美國,法貝爾曼,2023-02-24T00:00:00,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,1,56,1,3080,7232,1760916,2023-04-24 00:00:00,2023-04-30 00:00:00
美國,法貝爾曼,2023-02-24T00:00:00,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,2,30,-0.711538462,7352,7176,1757836,2023-03-27 00:00:00,2023-04-02 00:00:00
美國,一個人的朝聖,2023-08-04T00:00:00,采昌國際多媒體股份有限公司,Embankment Films Ltd.,19,2374,-0.179114799,533457,7709,1757498,2023-08-14 00:00:00,2023-08-20 00:00:00
韓國,緣來大飯店,2021-12-30T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,47,1993,-0.621893379,472916,7264,1754716,2022-01-03 00:00:00,2022-01-09 00:00:00
美國,伊尼舍林的女妖,2023-01-27T00:00:00,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",36,4227,0.33977813,996994,7382,1754146,2023-01-30 00:00:00,2023-02-05 00:00:00
法國,天才貓奴畫家,2021-12-03T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,StudioCanal,1,49,1,4360,7519,1752233,2022-01-17 00:00:00,2022-01-23 00:00:00
中華民國,消失的紫斑蝶,2023-05-19T00:00:00,牽猴子股份有限公司,牽猴子股份有限公司##路野生態影像有限公司,15,834,-0.418410042,182190,7799,1751757,2023-06-05 00:00:00,2023-06-11 00:00:00
日本,巧虎電影　巧虎與塔魯王子,2023-01-13T00:00:00,全民大劇團股份有限公司,法人倍樂生株式會社,18,3254,-0.163496144,802764,7144,1750670,2023-01-16 00:00:00,2023-01-22 00:00:00
美國,法貝爾曼,2023-02-24T00:00:00,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,9,104,-0.758700696,25846,7146,1750484,2023-03-20 00:00:00,2023-03-26 00:00:00
美國,王牌冤家,2022-02-11T00:00:00,海鵬影業有限公司,United International Pictures,10,660,-0.497334349,160285,7244,1750250,2022-02-28 00:00:00,2022-03-06 00:00:00
韓國,鬼夢遊,2023-09-22T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,1,-0.666666667,140,6999,1748526,2023-11-13 00:00:00,2023-11-19 00:00:00
韓國,鬼夢遊,2023-09-22T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,3,-0.666666667,660,6998,1748386,2023-11-06 00:00:00,2023-11-12 00:00:00
法國,天才貓奴畫家,2021-12-03T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,StudioCanal,1,28,-0.792592593,6610,7470,1747873,2021-12-27 00:00:00,2022-01-02 00:00:00
韓國,鬼夢遊,2023-09-22T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,9,0.285714286,2020,6995,1747726,2023-10-30 00:00:00,2023-11-05 00:00:00
